WKT,identificatie,rdf_seealso,bouwjaar,status,gebruiksdoel,oppervlakte_min,oppervlakte_max,aantal_verblijfsobjecten,fuuid,latitude,longitude
"POLYGON ((5.89724060991986 51.2990056824121,5.89728618256818 51.298993248782,5.89731298187208 51.2990318644523,5.89726740919265 51.2990442980929,5.89724060991986 51.2990056824121))","1640100001125219",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100001125219,"2021",Pand in gebruik,,,,"0",pand.d53aa856-699d-43f6-96c0-44170ddcdfba,51.299,5.897
"POLYGON ((5.89670209599639 51.2992862026734,5.89671613420169 51.2992824018312,5.89675503208039 51.2992718493464,5.89676888438439 51.2992680942563,5.89678507623026 51.299291574254,5.89676631653274 51.2993181736332,5.89673079236154 51.2993278124608,5.89672679907084 51.2993220231204,5.89670209599639 51.2992862026734))","1640100001125220",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100001125220,"2004",Pand in gebruik,,,,"0",pand.d5175726-0c03-4183-9694-c8a79233bdc9,51.299,5.897
"POLYGON ((5.90185562516371 51.3006945755999,5.90191077692584 51.3006847045783,5.90189212022135 51.3006425213067,5.90197248986297 51.3006284307969,5.90203690072698 51.3006169457017,5.9020603326789 51.3006693371873,5.90207680426558 51.3006664328117,5.90210373906256 51.3007255504627,5.90209671277886 51.300726813029,5.9020920227597 51.3007165235165,5.9019422658674 51.3007433347012,5.90194695585567 51.3007536242197,5.90195408641916 51.3007692693134,5.90189451269742 51.3007799329572,5.90185562516371 51.3006945755999))","1640100000070225",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000070225,"2023",Pand in gebruik,woonfunctie,"238","238","1",pand.ed7f6651-4bcd-4921-b66c-a3fee1b966b9,51.301,5.902
"POLYGON ((5.89993059142763 51.299890404939,5.89986755358422 51.2999015322551,5.89985578897183 51.2998753454989,5.89991884112018 51.2998642181261,5.89993059142763 51.299890404939))","1640100000066966",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000066966,"2014",Pand in gebruik,,,,"0",pand.b0698a46-9a10-4bc6-9365-4ac7b9fe06ab,51.300,5.900
"POLYGON ((5.89234817121257 51.3041079381299,5.89249429408863 51.3038351112618,5.89344587734465 51.3040350505884,5.8932999607644 51.304307922711,5.89234817121257 51.3041079381299))","1640100000070270",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000070270,"2023",Pand in gebruik,industriefunctie,"199","1423","12",pand.9579c48a-967b-48e5-97e6-ea2832f24ee2,51.304,5.893
"POLYGON ((5.89317259899874 51.2983857059154,5.89319097413542 51.2982697592146,5.89329520914947 51.2982758228901,5.89327762125521 51.2983916223623,5.89317259899874 51.2983857059154))","1640100001125413",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100001125413,"2023",Bouwvergunning verleend,woonfunctie,"46","46","2",pand.0c58cbfd-558f-4143-9a95-1973f2520c18,51.298,5.893
"POLYGON ((5.89312849928284 51.2985248569149,5.89314603552394 51.2984095341029,5.89325315300624 51.2984169066518,5.89323297680435 51.2985320521937,5.89312849928284 51.2985248569149))","1640100001125414",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100001125414,"2023",Bouwvergunning verleend,woonfunctie,"46","46","2",pand.5994566b-cc2d-4101-9137-639e76671c1c,51.298,5.893
"POLYGON ((5.89311436405912 51.2986611809646,5.89313279372016 51.2985449553825,5.89323634422616 51.298551300744,5.89321722432607 51.2986673226002,5.89311436405912 51.2986611809646))","1640100001125415",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100001125415,"2023",Bouwvergunning verleend,woonfunctie,"46","46","2",pand.5957c592-5de6-4eac-b8a8-635f4898994f,51.299,5.893
"POLYGON ((5.89306905199375 51.2987983596533,5.89308433099598 51.2986824623871,5.89319081685384 51.2986897118964,5.89317080276655 51.2988052791984,5.89306905199375 51.2987983596533))","1640100001125416",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100001125416,"2023",Bouwvergunning verleend,woonfunctie,"46","46","2",pand.9a688908-0c9b-4604-a38f-75740e8b8290,51.299,5.893
"POLYGON ((5.89291107761374 51.2988742113669,5.89292107831976 51.2988099872274,5.89310793993523 51.2988205729385,5.8930978053576 51.2988856336437,5.89291107761374 51.2988742113669))","1640100001125417",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100001125417,"2023",Bouwvergunning verleend,woonfunctie,"46","46","2",pand.07e8e78a-a5b0-4043-8a73-0abf4a945371,51.299,5.893
"POLYGON ((5.89288269866854 51.2987831603704,5.89290047062205 51.2986670455522,5.89300535886029 51.2986737538512,5.89298648226553 51.2987897925873,5.89288269866854 51.2987831603704))","1640100001125418",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100001125418,"2023",Bouwvergunning verleend,woonfunctie,"46","46","2",pand.3ae2c8fe-d07b-41f9-a36e-cab425123d69,51.299,5.893
"POLYGON ((5.89291950031271 51.2986167059674,5.89293666744113 51.2985003690485,5.89304046245535 51.2985067944214,5.89302214767433 51.2986230554447,5.89291950031271 51.2986167059674))","1640100001125419",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100001125419,"2023",Bouwvergunning verleend,woonfunctie,"46","46","2",pand.62046e7f-60cf-439c-8858-8f44c60a1b3c,51.299,5.893
"POLYGON ((5.89293332919862 51.2984772641289,5.89295065614174 51.2983611242681,5.89305631173395 51.2983685662734,5.89303552688692 51.2984844694924,5.89293332919862 51.2984772641289))","1640100001125420",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100001125420,"2023",Bouwvergunning verleend,woonfunctie,"46","46","2",pand.abc942d6-65ef-4eab-a622-7d7cbb4753c2,51.298,5.893
"POLYGON ((5.89282223767652 51.2982984904048,5.89298761512751 51.298237474254,5.8930379510322 51.2982952787568,5.89287233963762 51.2983571948842,5.89282223767652 51.2982984904048))","1640100001125421",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100001125421,"2023",Bouwvergunning verleend,woonfunctie,"46","46","2",pand.3d24ac04-916c-44a0-b9d0-aeae98d588c8,51.298,5.893
"POLYGON ((5.8930081673767 51.2982172228424,5.89317109830502 51.2981580328189,5.89322238209363 51.2982185567553,5.89306124364047 51.2982764806133,5.8930081673767 51.2982172228424))","1640100001125422",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100001125422,"2023",Bouwvergunning verleend,woonfunctie,"46","46","2",pand.a893fd86-615f-461f-9755-ece3dcf3dcdd,51.298,5.893
"POLYGON ((5.89691593606551 51.2996870248083,5.896966189813 51.2996738337136,5.89694046697987 51.2996353211158,5.89693849848284 51.2996323813814,5.89697409784282 51.2996230387952,5.89697284363068 51.2996211476329,5.89697690441563 51.2996201230885,5.89697814388911 51.2996219783598,5.89700963993624 51.2996137054377,5.89700838572288 51.2996118142758,5.89701244650621 51.2996107897303,5.89701368608107 51.2996126539896,5.89704958560738 51.2996032291652,5.89709611726043 51.2996728959576,5.89707621859769 51.2996783585009,5.8970865307806 51.2996940259035,5.89699561658116 51.2997178942048,5.89700055975051 51.2997252793978,5.89697692692892 51.2997314863826,5.89699248596601 51.2997547713682,5.89696586508265 51.299761764485,5.89691593606551 51.2996870248083))","1640100000025769",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025769,"2001",Pand in gebruik,woonfunctie,"182","182","1",pand.b8ae8e36-e8eb-49c1-9435-3b92286dd166,51.300,5.897
"POLYGON ((5.90134008708971 51.3001571790749,5.90136343329958 51.3001535702604,5.90133988231853 51.3000968734816,5.90139888712255 51.3000879654674,5.90154837896545 51.3000619741364,5.90157976176256 51.3001329196118,5.90152286143329 51.3001428071954,5.9015009313884 51.3001461131498,5.90151204021429 51.3001750981872,5.90135682125883 51.3001993259833,5.90135028369543 51.3001828332774,5.90134008708971 51.3001571790749))","1640100000025919",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025919,"1985",Pand in gebruik,woonfunctie,"193","193","1",pand.c867bdc3-25f6-424a-81fc-e623aebde4b2,51.300,5.901
"POLYGON ((5.89683355465774 51.3018418612924,5.89693785219785 51.3018296020957,5.8969582120359 51.3018950149725,5.89701613647608 51.301887956645,5.89706777440106 51.3018816629203,5.89708760903216 51.3019462510979,5.89693163313245 51.3019650649701,5.89692722855394 51.3019507020349,5.89686821487406 51.3019578190215,5.89683355465774 51.3018418612924))","1640100000025766",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025766,"1972",Pand in gebruik,woonfunctie,"175","175","1",pand.73ab13ab-14dd-4d38-b35d-324f5bfe820a,51.302,5.897
"POLYGON ((5.89887909559292 51.3005311859588,5.89898764302793 51.3005094858676,5.8989828926 51.3005001403315,5.899000437182 51.3004970069504,5.8990597823052 51.3004863907383,5.89908160568295 51.300482492447,5.89908434011635 51.3004885119671,5.89909274878535 51.3005069831129,5.89912556116349 51.3005791364504,5.89897767873341 51.3006044254378,5.89897308969585 51.3005941263688,5.89891255624015 51.3006049185503,5.89887909559292 51.3005311859588))","1640100000025843",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025843,"1977",Pand in gebruik,woonfunctie,"292","292","1",pand.de1c45d2-2691-4762-977b-e7723c9f8f1f,51.301,5.899
"POLYGON ((5.89640483132563 51.3019742746321,5.89655293335935 51.3019565925734,5.89657143605698 51.3020175281873,5.89647803167787 51.3020293978073,5.89642324627286 51.302036361231,5.89642223610324 51.3020332105501,5.89641189453832 51.3019981901343,5.89640483132563 51.3019742746321))","1640100000025740",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025740,"1960",Pand in gebruik,woonfunctie,"111","111","1",pand.24eacdad-a4ef-4961-8345-bd3ab3b3f320,51.302,5.896
"POLYGON ((5.89209713314742 51.3038092750249,5.89214763478783 51.3037167040812,5.89225434787603 51.3037395851714,5.89223284213535 51.3037802273736,5.89230769706601 51.3037957948711,5.89231150593382 51.30379658734,5.89231073335273 51.303798046893,5.89228502722844 51.3038465905903,5.89228469023138 51.3038472392528,5.89220642875124 51.3038309584224,5.89220559999988 51.3038325260851,5.89209713314742 51.3038092750249))","1640100000025632",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025632,"1967",Pand in gebruik,"industriefunctie,woonfunctie","154","154","1",pand.4f0a0086-6952-4569-ad50-db8d33b2fd54,51.304,5.892
"POLYGON ((5.90150497200615 51.3006418508414,5.90164589746803 51.3006189984176,5.9016490444385 51.3006259688777,5.90166125129499 51.3006238025251,5.90165810401947 51.3006168050999,5.90172660873703 51.3006046818451,5.90179965612977 51.3007668960644,5.90165066821966 51.3007932630166,5.90161110799758 51.3007054276177,5.90153932597678 51.3007181315889,5.90150497200615 51.3006418508414))","1640100000070268",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000070268,"2023",Pand in gebruik (niet ingemeten),woonfunctie,"232","232","1",pand.6cd311f7-12a1-4075-b19f-0c651d882c9d,51.301,5.902
"POLYGON ((5.90216787472884 51.3005941097024,5.90227850834178 51.3005744287974,5.9023276353488 51.3006827612537,5.9022169156675 51.3007024605633,5.90221134264778 51.3006901614507,5.90219759029177 51.3006926043672,5.90218026810446 51.3006543523715,5.90219404912664 51.3006519093301,5.90216787472884 51.3005941097024))","1640100000070292",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000070292,"2023",Pand in gebruik (niet ingemeten),woonfunctie,"89","89","1",pand.5e105bd1-f740-477e-b947-3130a7cf8b90,51.301,5.902
"POLYGON ((5.90121666585899 51.3007932481476,5.90124885060519 51.300787559839,5.90124715925495 51.3007837919741,5.90123618790206 51.3007593816525,5.90130695416826 51.3007468711227,5.9013064542345 51.3007457676972,5.90135543967002 51.300737110714,5.90135698410664 51.3007405646151,5.90138859637424 51.3007349776748,5.90139539069509 51.3007500669762,5.90144294500785 51.3007416589796,5.90146640219108 51.3007937987821,5.90141461184478 51.300802953606,5.9014063023508 51.3007844642092,5.90128484751257 51.300805926942,5.90130520163997 51.3008511860016,5.90124738482017 51.3008612662628,5.90121666585899 51.3007932481476))","1640100001125391",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100001125391,"2024",Bouw gestart,woonfunctie,"131","131","1",pand.a5417463-f00a-4116-8321-0a921d5b934b,51.301,5.901
"POLYGON ((5.88730963405891 51.297361911991,5.88751086059696 51.2973782427627,5.88749249177717 51.2974672128492,5.88745750679715 51.297634997023,5.88730325020875 51.2976225452644,5.88705699102673 51.2976026771865,5.88704774936876 51.2976019528277,5.88710050041287 51.2973449406731,5.88730963405891 51.297361911991))","1640100000027237",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000027237,"1853",Pand in gebruik,woonfunctie,"600","600","1",pand.e81c6d3c-bc41-495c-8603-908a062ed641,51.297,5.887
"POLYGON ((5.8865049071687 51.298012909096,5.8865190949387 51.2979439663769,5.88652018394712 51.2979386492718,5.8865278901784 51.297901168501,5.88658481750493 51.2979055355181,5.88661610237404 51.2979080619696,5.88665167072961 51.2978918731427,5.88669106385443 51.2978950569179,5.88671535596937 51.2979150428102,5.88671069489877 51.2979398811358,5.88667852874634 51.2979564419001,5.88667209781937 51.2979872744195,5.8866658407553 51.2979867619422,5.88665791650992 51.2980252773799,5.88661711681953 51.2980219737852,5.88659704887825 51.2980316780172,5.88657272412414 51.2980297149594,5.88655724484459 51.2980171340196,5.8865049071687 51.298012909096))","1640100000025605",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025605,"1967",Pand in gebruik,woonfunctie,"205","205","1",pand.c2d10266-db8e-4a41-93be-dc689324daca,51.298,5.887
"POLYGON ((5.89049484042801 51.3050490681289,5.89046871415709 51.3051587017072,5.89034584740049 51.3051471968308,5.89037035178637 51.305037408493,5.89049484042801 51.3050490681289))","1640100000025613",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025613,"1983",Pand in gebruik,woonfunctie,"229","229","1",pand.fed268fd-99b1-43bb-800c-a6d8fd3a0e55,51.305,5.890
"POLYGON ((5.89099126022569 51.3057412219484,5.89101478726773 51.3057016319236,5.89099731845568 51.3056975546775,5.8910509055429 51.3056073978731,5.89106836008435 51.3056114841617,5.89109216992882 51.3055715423297,5.89115366336062 51.3055859369471,5.89112992256416 51.3056243324042,5.89115386543477 51.3056302962302,5.89122207969713 51.3056468370202,5.89118171448167 51.3057122261989,5.89111739686552 51.3056966303243,5.89110211020002 51.3057213979732,5.89107684424728 51.3057150982871,5.89105171830508 51.3057553424464,5.89099126022569 51.3057412219484))","1640100000025615",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025615,"1795",Pand in gebruik,woonfunctie,"285","285","1",pand.2baa2c40-ef30-4462-b37d-cace71a734ce,51.306,5.891
"POLYGON ((5.88703949040492 51.2976872119469,5.88744173280701 51.2977200188122,5.88742401349493 51.2978067838163,5.88701224131113 51.2977731998301,5.88703024843545 51.2976864606213,5.88703949040492 51.2976872119469))","1640100000024979",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000024979,"1860",Pand in gebruik,industriefunctie,"246","246","1",pand.d34d4854-3323-4843-85fb-2d8c4354aaac,51.298,5.887
"POLYGON ((5.88642450161627 51.2978187974646,5.88640175412982 51.2979258628073,5.886241206313 51.2979124568386,5.8862639541687 51.2978053915268,5.88642450161627 51.2978187974646))","1640100000024973",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000024973,"1967",Pand in gebruik,,,,"0",pand.5747fc18-dc99-488f-8efb-5e41f08fc416,51.298,5.886
"POLYGON ((5.88700397626569 51.2971218376001,5.88699264277688 51.2971815994591,5.88671048551378 51.2971605724515,5.88671963662006 51.2971123167764,5.88676693304444 51.2971158441317,5.88676911568059 51.2971043289853,5.88700397626569 51.2971218376001))","1640100000024977",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000024977,"1853",Pand in gebruik,,,,"0",pand.21f8815e-5306-49ee-8ebd-185d0411d980,51.297,5.887
"POLYGON ((5.887736407136 51.2976777983363,5.88773831529662 51.2976779069843,5.8877317540151 51.2977242729241,5.88772714863723 51.2977240140773,5.88768120995456 51.2977214610597,5.88768777128692 51.2976750951226,5.887736407136 51.2976777983363))","1640100000024983",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000024983,"1853",Pand in gebruik,,,,"0",pand.2011af57-4841-405d-a158-834225063f1f,51.298,5.888
"POLYGON ((5.88834409103362 51.2990470221055,5.88827306272208 51.2990409278725,5.88820412982781 51.2990350133417,5.88824809568173 51.2988246458738,5.88823704581495 51.2988238035496,5.88824210786018 51.2987976780242,5.88825266954596 51.2987984595276,5.88827947347676 51.2986562927191,5.88842689987473 51.2986679366469,5.88842620322453 51.2986710947471,5.88834409103362 51.2990470221055))","1640100000024988",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000024988,"1964",Pand in gebruik,,,,"0",pand.eeabdd97-2964-4c75-af69-ad0b46f1222c,51.299,5.888
"POLYGON ((5.89002166618795 51.3048028673207,5.89000910452839 51.3048472547815,5.88991250439177 51.3048365168778,5.8899250661422 51.3047921294273,5.89002166618795 51.3048028673207))","1640100000025006",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025006,"1973",Pand in gebruik,,,,"0",pand.9f938da6-9e25-400a-823c-8e439ee7f436,51.305,5.890
"POLYGON ((5.89125675624018 51.3054166522283,5.89126864524171 51.3054193153802,5.89121936178675 51.3055056423618,5.89120747276562 51.3055029792048,5.89113996249162 51.3054878376249,5.89118924607747 51.3054015106767,5.89125675624018 51.3054166522283))","1640100000025029",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025029,"1972",Pand in gebruik,,,,"0",pand.e8ebd489-82e2-454f-9340-591c914b2ebb,51.305,5.891
"POLYGON ((5.89135116337818 51.3053649167647,5.8913227958973 51.3054063705482,5.89121951017079 51.3053785927869,5.89124787772822 51.3053371390284,5.89135116337818 51.3053649167647))","1640100000025031",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025031,"1972",Pand in gebruik,,,,"0",pand.2f521324-fd4e-4176-baf5-ccee6fadd253,51.305,5.891
"POLYGON ((5.89109253471632 51.29603153409,5.89109266565972 51.2960395156579,5.89116792123737 51.2960392796496,5.89124243491433 51.2960471817522,5.89124477029427 51.2960392254571,5.89130887622976 51.296045950109,5.89130660187381 51.2960542387301,5.89138559278783 51.2960624898901,5.8914556462794 51.2960871844515,5.89146206332671 51.2960801183426,5.89151860413669 51.2961003050646,5.89151238642524 51.2961072444683,5.89157577795248 51.2961297835288,5.89156115922437 51.2961459010499,5.89166278014709 51.2962235021077,5.89177251960918 51.296246792952,5.89176654616408 51.2962576774332,5.89188451780191 51.2963695269871,5.89198080061877 51.2963829702389,5.89195018364325 51.2964681828993,5.89196233263752 51.2964725257694,5.89199744018279 51.2964863062607,5.89199860664165 51.2965439289808,5.89192225967362 51.2965167990845,5.89190910030755 51.2965313372634,5.89184596523465 51.2965087163704,5.89183913181629 51.2965157303726,5.89178296261971 51.2964954972488,5.8917890641586 51.2964884235012,5.89171964060461 51.2964637174185,5.89166765940008 51.2964253984114,5.89165750841758 51.296430611029,5.89161560150902 51.2963996192163,5.89162525059362 51.2963943997891,5.89157944121959 51.2963605664125,5.89153887321248 51.2963560680192,5.89147562287685 51.2963333575372,5.89146929112476 51.2963403603548,5.8914124628035 51.2963201299095,5.89141890995132 51.2963131895172,5.89134938660262 51.2962884926361,5.89129708811557 51.296249959106,5.89128726767322 51.2962552421706,5.8912452185985 51.2962243227526,5.89125485156856 51.2962189416258,5.89120426263466 51.2961820006717,5.89109059419955 51.296195068391,5.89107755384 51.2962178218062,5.89100873475274 51.2962023622525,5.89100443208644 51.2962100484043,5.89094301519462 51.2961962466757,5.89094744838775 51.2961886947944,5.89086950412485 51.2961713420494,5.89092380136269 51.2961115016895,5.89095543591375 51.2961185288926,5.89095511454248 51.2960945569127,5.89092142309277 51.2960947387148,5.89092094428022 51.2960590728698,5.89095463570368 51.296058891068,5.89095438796893 51.2960403031147,5.89102744861118 51.2960399508546,5.89102766008244 51.2960318149931,5.89109253471632 51.29603153409))","1640100000025044",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025044,"2005",Pand in gebruik,onderwijsfunctie,"1700","1700","1",pand.45eb7d91-1a9f-4edd-99c2-74224a4b9543,51.296,5.891
